url,status,pos,neg,margin,blur,reason,save
https://www.healthtourismclinics.com/wp-content/uploads/2023/11/dorak-health-group-2.webp,rejected,0.2164076715707779,0.19305278360843658,0.02335488796234131,454.60661311229484,clip_threshold,
https://www.healthtourismclinics.com/wp-content/uploads/2023/11/dorak-health-group-3.webp,rejected,0.21885783970355988,0.1953044980764389,0.02355334162712097,304.9886706308313,clip_threshold,
https://www.healthtourismclinics.com/wp-content/uploads/2023/11/dorak-health-group-0.webp,rejected,0.23168033361434937,0.1834138184785843,0.048266515135765076,621.4972839506173,clip_threshold,
https://dorahospital.com/wp-content/uploads/2025/07/cover-tr-3-1920x862.png,rejected,0.2638714909553528,0.15187159180641174,0.11199989914894104,404.48153071270036,clip_threshold,
https://mediclinic.blob.core.windows.net/$web/1852fbe9-e381-748-8f6f-6a7c93344000.jpg,rejected,0.2518986165523529,0.14532053470611572,0.10657808184623718,464.3896092399692,clip_threshold,
https://mediclinic.blob.core.windows.net/$web/1854d2e4-6a97-7853-82dc-5635998e4000.jpg,rejected,0.24939104914665222,0.15272168815135956,0.09666936099529266,1720.0935248221674,clip_threshold,
https://doratekmedikal.com/wp-content/uploads/2022/12/doratek_bina_gorsel.jpg,rejected,0.240455761551857,0.16591355204582214,0.07454220950603485,362.15260990867836,clip_threshold,
https://avatars.mds.yandex.net/get-altay/14105192/2a000001941e5d00eec99a09e28b0f2335dc/L_height,rejected,,,,,too_small 500x375,
"https://medicaltourism.com.tr/cdn-cgi/image/width=,height=,format=webp,quality=70/https://mediclinic.blob.core.windows.net/$web/18515702-7df2-3900-8c98-f7cc162b7000.jpg",rejected,0.254528671503067,0.1925155371427536,0.062013134360313416,420.2459184262824,clip_threshold,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3520033740680108023,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x15eacfc90>,
"https://medicaltourism.com.tr/cdn-cgi/image/width=,height=,format=webp,quality=70/https://mediclinic.blob.core.windows.net/$web/1851114b-1f7e-3754-87f0-6ea8727e3000.jpg",rejected,0.2403331696987152,0.16055454313755035,0.07977862656116486,199.50438885858716,clip_threshold,
"https://medicaltourism.com.tr/cdn-cgi/image/width=,height=,format=webp,quality=70/https://mediclinic.blob.core.windows.net/$web/18510a7e-60ab-3231-8342-361b75c46000.jpg",rejected,0.24270868301391602,0.1454029232263565,0.09730575978755951,507.70720864937937,clip_threshold,
https://mir-s3-cdn-cf.behance.net/project_modules/1400/84a1c4190584573.65bd01b3a2050.png,rejected,0.218482106924057,0.18088068068027496,0.03760142624378204,1330.7231586776536,clip_threshold,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3637314228253479516,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x399fbf0b0>,
"https://medicaltourism.com.tr/cdn-cgi/image/width=,height=,format=webp,quality=70/https://mediclinic.blob.core.windows.net/$web/1852a1db-20c4-3772-81bf-6a1c9cf11000.jpg",rejected,0.2623414099216461,0.1829153150320053,0.07942609488964081,607.0605209209332,clip_threshold,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3632935084975336570,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x399f32d40>,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3642387797639441980,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x1679b2700>,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3630036142803790205,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x16135b880>,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3647460660926165229,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x399fbfba0>,
https://mediclinic.blob.core.windows.net/$web/1852a61b-f41f-7739-8b60-8f8df7df5000.jpg,approved,0.26701584458351135,0.14434565603733063,0.12267018854618073,1016.3277422479802,,output/approved/Dorak_Clinic_klinik/b481914306.jpg
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3617714659944176238,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x15eace7f0>,
https://cdn.whatclinic.com/thumbnails/6064b512f2accb21/whatsapp_image_20231116_at_162617.jpg?float-x=0.5&float-y=0.5&rotate=0&crop_x=0&crop_y=0&crop_w=1&crop_h=1&hmac=7284333665f8b2aecc2d422ec55aab6f3ad73179,rejected,0.2597728967666626,0.16851703822612762,0.09125585854053497,2339.5051202187146,clip_threshold,
https://cameronsaglik.com/wp-content/uploads/2025/04/dor_hospital_kpk_002.jpg,rejected,,,,,blur=21.1 < 100.0,
"https://medicaltourism.com.tr/cdn-cgi/image/width=,height=,format=webp,quality=70/https://mediclinic.blob.core.windows.net/$web/185293ef-ee87-8796-86f3-155ac742f000.jpg",rejected,0.23426860570907593,0.17221695184707642,0.06205165386199951,134.4484049258951,clip_threshold,
https://mediclinic.blob.core.windows.net/$web/1853e24f-af74-5760-81bd-b61f8e9d1000.jpg,rejected,,,,,blur=94.6 < 100.0,
https://www.dmctour.com/wp-content/uploads/2025/01/Dmc-Dental-Tour-Turkey-Antalya-Clinic-Image-1.jpg,rejected,0.23828695714473724,0.13345098495483398,0.10483597218990326,761.6802977276201,clip_threshold,
https://www.healthtourismclinics.com/wp-content/uploads/2023/11/westdent-clinic-0-360x320.webp,rejected,,,,,too_small 360x320,
https://cdn.whatclinic.com/thumbnails/74f173acc41936d5/280622617_111652018210883_5765903195456956999_n.jpg?width=243&height=324&background-color=0xffffff&operation=pad&float-x=0.5&float-y=0.5&rotate=0&crop_x=0&crop_y=0&crop_w=1&crop_h=1&hmac=0057194dbb1890dd5564ea7f23e61920189d7b3e,rejected,,,,,too_small 243x324,
https://doraclinic.sa/wp-content/uploads/2022/07/ChIJ2Uwa2AL9Lj4RFCnPvjTNvjA.jpg,rejected,,,,,too_small 300x261,
https://mir-s3-cdn-cf.behance.net/project_modules/max_3840_webp/7eabb8190584573.65bd01b2c556d.png,approved,0.28986114263534546,0.13836370408535004,0.15149743854999542,1094.2318876171687,,output/approved/Dorak_Clinic_klinik/863c1a8cea.jpg
https://healthcaresnapshots.com/wp-content/uploads/sites/5/2020/05/eticlinic-plastic-surgery-9.jpg,rejected,0.2526704668998718,0.14012223482131958,0.11254823207855225,323.3310813115167,clip_threshold,
https://www.healthtourismclinics.com/wp-content/uploads/2023/11/westdent-clinic-1-360x320.webp,rejected,,,,,too_small 360x320,
https://www.healthtourismclinics.com/wp-content/uploads/2023/12/firma-clinic-0-360x320.webp,rejected,,,,,too_small 360x320,
https://www.healthtourismclinics.com/wp-content/uploads/2023/11/westdent-clinic-4-360x320.webp,rejected,,,,,too_small 360x320,
https://www.healthtourismclinics.com/wp-content/uploads/2023/11/westdent-clinic-3-360x320.webp,rejected,,,,,too_small 360x320,
https://dorow-clinic.de/wp-content/uploads/2023/12/zahnklinik-loerrach-dorow-clinic-aussen.jpg,rejected,0.2656708061695099,0.16987407207489014,0.09579673409461975,348.8882945068994,clip_threshold,
https://www.healthtourismclinics.com/wp-content/uploads/2023/11/obesity-clinic-antalya-dr-suleyman-akilli-0-360x320.webp,rejected,,,,,too_small 360x320,
https://media.mymeditravel.com/345x258/uploads/property/gallery/64d0b89daf5fd973f50fc16a/64d333afaf5fd92ebe2d2c46/preview.jpg,rejected,,,,,too_small 345x258,
https://doraclinic.sa/wp-content/uploads/elementor/thumbs/dr-reham-qay8o4fmnm7d0cvffzvjwwsvtjko4t0htjihr9xk1q.png,rejected,,,,,too_small 295x435,
https://medclinics.com/wp-content/uploads/2025/07/dk-klinik-call-1.webp,rejected,,,,,too_small 760x427,
https://img.qunomedical.com/images.ctfassets.net/kfkw517g6gvn/3b0T11EDhPCr5fYMm59eaK/42a54612f3c5f0b1546127b4de2edee6/Cinik_d__scephe.jpg?w=1700&q=75&func=fit&force_format=webp&org_if_sml=1,rejected,0.25161492824554443,0.13224300742149353,0.1193719208240509,331.20867066216744,clip_threshold,
