url,status,pos,neg,margin,blur,save,reason
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=2417739248599733&get_thumbnail=1,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x399f14f40>
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=2939294631144017792,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x1679ab380>
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=100063548503908,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x16194e110>
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3343969823313253345,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x162fe5080>
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1057524436375830,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x16194eca0>
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1061614195966854,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x162fab380>
https://cdn.whatclinic.com/clinics/thumbnails/stockpictures/e32de35b91105ea6/40.jpg?width=243&height=324&background-color=0xffffff&operation=pad&float-x=0.5&float-y=0.5&rotate=0&crop_x=0&crop_y=0&crop_w=1&crop_h=1&hmac=d1915b329b3af9698b53bf5574e1e1f6e4ece842,rejected,,,,,,too_small 243x324
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3343969823346795467,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x1679e40e0>
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1052316860229921,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x16138dbc0>
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1063591415769132,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x399f384f0>
https://avatars.mds.yandex.net/get-altay/9833880/2a00000191747b1bc4e70edd92a7a4f04b49/L_height,rejected,,,,,,too_small 500x375
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1057514236376850,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x161359cb0>
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1055630886565185,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x16132de40>
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=994395602688714,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x16132d120>
https://bodrumestetik.com/wp-content/uploads/2022/11/beautician-working-client-s-eyebrows_23-2149183837-1024x681.webp,rejected,,,,,,blur=97.0 < 100.0
https://www.bodrumlu.com/foochana/uploads/2021/09/Hair-Transplant-Turkey-1.jpg,rejected,0.24078604578971863,0.1968788355588913,0.04390721023082733,344.69310661897214,,clip_threshold
https://www.bodrumlu.com/foochana/uploads/2023/06/Dudak-Dolgusu.jpg,rejected,0.253187358379364,0.17664964497089386,0.07653771340847015,163.34905966712213,,clip_threshold
https://avatars.mds.yandex.net/get-altay/10232404/2a0000019173d39f4143f49e2302710d62ee/orig,rejected,,,,,,too_small 900x560
